name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13617, USA",2021-11-18,57.3,37.5,46.4,57.3,30.9,42.7,40.7,80.74,0.28,,37.5,,0,1.18,24.8,14.4,201.8,1010.6,51.4,88.8,,,0,,2021-11-18T07:01:31,2021-11-18T16:29:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-19,38,26.8,34.6,32,23.2,27.9,24.5,67.11,0,,0,,0,0.39,27.2,15.8,262.5,1021.7,37.6,92.3,,,0,,2021-11-19T07:02:50,2021-11-19T16:28:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-20,41.4,21.4,31.4,40.4,21.4,30.1,23.7,74.67,0,,0,,0,0,,7.2,166.3,1029.4,14.9,91.8,,,0,,2021-11-20T07:04:08,2021-11-20T16:28:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-21,46.1,35.3,40,42.5,30.2,36.3,33.6,78.64,0.06,,37.5,,0,0,28.9,10.1,148.9,1019.3,49.3,90.9,,,0,,2021-11-21T07:05:25,2021-11-21T16:27:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-22,43.8,28,36.4,37.5,19.8,29,26.7,68.73,0.18,,37.5,,0,0,28.2,14.6,235.1,1009.2,36,94.1,,,0,,2021-11-22T07:06:42,2021-11-22T16:26:34,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-23,27.5,17.2,23.7,19.7,12,16.2,13.4,65.08,0,,0,,0,0,19.5,9.9,292.1,1019.1,22.8,91.1,,,0,,2021-11-23T07:07:58,2021-11-23T16:25:52,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-24,40.3,15.4,27,34.5,10.4,24.6,19.9,75.71,0,,0,,0,0,,8.9,192.5,1024.8,2.6,91.5,,,0,,2021-11-24T07:09:14,2021-11-24T16:25:12,0.61,Clear,Clear conditions throughout the day.,clear-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-25,41,28.7,36.3,41,28.7,35.6,31.3,82.25,0.11,,33.33,,0,0,,4.6,134,1014.2,48,95.4,,,0,,2021-11-25T07:10:28,2021-11-25T16:24:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-26,40.4,27.2,35.1,40.4,15.8,28.8,33,91.95,0.38,,79.17,,2.48,2.48,27.7,16.6,277.4,1003.1,60.7,85.7,,,0,,2021-11-26T07:11:42,2021-11-26T16:24:01,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-27,29.6,19.4,24.2,19.5,8.2,13.5,14.6,67.13,0,,0,,1.49,3.96,29.5,18.3,278.8,1010.8,33.6,90.4,,,0,,2021-11-27T07:12:55,2021-11-27T16:23:28,0.75,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-28,27.3,13.2,21.1,27.3,6.9,19,15.5,79.07,0.02,,25,,0.67,4.43,,5.2,147.6,1011.4,29.7,90.3,,,0,,2021-11-28T07:14:06,2021-11-28T16:22:59,0.81,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-29,29.5,19.1,23.7,27.3,11.6,20.6,17.5,77.77,0,,4.17,,0.53,4.96,,6.2,224.5,1014.9,45.5,91.8,,,0,,2021-11-29T07:15:17,2021-11-29T16:22:31,0.86,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-11-30,32.2,23.5,28.1,32.2,19,25.8,22.7,80.39,0.05,,29.17,,0.79,4.44,,5.3,194.8,1012.1,57.6,92.6,,,0,,2021-11-30T07:16:26,2021-11-30T16:22:06,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-01,34.2,27.4,30.8,31,19.1,25.4,21.6,70.3,0.01,,12.5,,0.54,4.98,27.3,12.5,212,1016,38.3,90.1,,,0,,2021-12-01T07:17:35,2021-12-01T16:21:44,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-02,44.5,32.5,38.7,38.2,22.9,32,33.9,83.05,0.14,,41.67,,0.02,3.69,28,16.1,200.3,1000.6,59.8,78.9,,,0,,2021-12-02T07:18:41,2021-12-02T16:21:24,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-03,32.4,20.3,26.3,21.6,13,16.9,10.4,51.42,0,,4.17,,1.01,1.05,30.7,16.5,292.4,1014.4,27.8,90.6,,,0,,2021-12-03T07:19:47,2021-12-03T16:21:07,1,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-04,30.1,14.5,22.6,26,10.4,19.1,15.7,75.6,0.04,,16.67,,1.83,1.97,22.5,9.5,238,1017.2,47.3,90.3,,,0,,2021-12-04T07:20:51,2021-12-04T16:20:52,0,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-05,29.8,22.4,25.9,29.5,13.8,20.9,18.6,74.38,0.07,,16.67,,0.56,1.58,25.7,15,156.5,1025.7,50.2,94.4,,,0,,2021-12-05T07:21:54,2021-12-05T16:20:40,0.01,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-06,49,25.2,37.3,43.2,14.6,30,33.8,87.55,0.89,,95.83,,1.07,1.18,32.8,18.8,163.4,1002.8,52.9,85,,,0,,2021-12-06T07:22:55,2021-12-06T16:20:31,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-07,35.1,19.1,24.6,25.1,11.4,15.9,10.1,53.79,0,,0,,0.48,0.48,32.4,18,257.3,1018.7,45.4,91,,,0,,2021-12-07T07:23:55,2021-12-07T16:20:24,0.07,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-08,24.7,16.7,20.2,15.8,10.1,12.1,13.5,75.88,0.05,,54.17,,1.15,1.56,,9.5,69.3,1018.1,58.1,88,,,0,,2021-12-08T07:24:52,2021-12-08T16:20:20,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-09,22.7,15.3,19,22.7,7.8,13.4,12.5,76.11,0,,0,,0.57,2.13,17.2,9,207.3,1021.4,34.4,92.5,,,0,,2021-12-09T07:25:49,2021-12-09T16:20:18,0.17,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-10,32.3,20.3,27.2,32.3,12,21.3,22.1,81.25,0.01,,12.5,,0.15,2.28,,8.2,80.8,1017.6,60.1,89.8,,,0,,2021-12-10T07:26:43,2021-12-10T16:20:19,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-11,56.7,28.8,39.9,56.7,22.5,33.8,35,83.52,0.58,,58.33,,0,0.76,50.5,31.1,132.1,998.9,54.4,87.3,,,0,,2021-12-11T07:27:35,2021-12-11T16:20:23,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-12,42.9,32.7,38.1,34.6,24.1,29.3,23.2,55.38,0,,0,,0,0,40,22.3,237.9,1012.1,12,90.5,,,0,,2021-12-12T07:28:26,2021-12-12T16:20:29,0.32,Clear,Clear conditions throughout the day.,clear-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-13,47.1,39.5,42.7,40.8,32.1,35.6,29.9,60.75,0,,0,,0,0,31.1,19,229.7,1017,11.5,90.9,,,0,,2021-12-13T07:29:15,2021-12-13T16:20:38,0.37,Clear,Clear conditions throughout the day.,clear-day,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-14,38.2,22.7,32,32.9,22.7,28,22.6,69.22,0.01,,4.17,,0,0,17.2,8.7,226.2,1034,2.4,93.2,,,0,,2021-12-14T07:30:01,2021-12-14T16:20:49,0.41,Snow,Clear conditions throughout the day with afternoon rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-15,38.5,22.1,30.6,34.2,17,25.6,25.1,80.55,0.07,,33.33,,0,0,28.9,8.7,85.3,1029.9,32.7,92.8,,,0,,2021-12-15T07:30:46,2021-12-15T16:21:03,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-16,61.9,39,51.9,61.9,34.6,50.6,42.3,71.99,0.11,,29.17,,0,0,44,25.6,183.6,1006.8,54.4,88.2,,,0,,2021-12-16T07:31:28,2021-12-16T16:21:20,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-17,52.4,31.3,40.2,52.4,26.3,33.3,24.9,54.2,0,,0,,0.74,0.74,39.7,25,261.5,1015.7,45.9,90.8,,,0,,2021-12-17T07:32:09,2021-12-17T16:21:39,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-18,31.8,20.5,25.7,26.1,8.4,16.2,17.8,72.71,0.13,,41.67,,2.66,2.5,27.7,14,75.6,1020.5,54.3,88.2,,,0,,2021-12-18T07:32:47,2021-12-18T16:22:00,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-19,20.9,1.2,15.4,12.3,0.2,7.2,9.7,78.06,0,,0,,1.43,3.93,23,10.6,267.8,1023.9,42.6,92,,,0,,2021-12-19T07:33:23,2021-12-19T16:22:25,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-20,34.3,-0.8,18.3,25.7,-0.8,13.1,11.4,75.07,0.01,,8.33,,0.1,3.59,28.9,15,152.5,1022,33.8,91.2,,,0,,2021-12-20T07:33:56,2021-12-20T16:22:51,0.51,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-21,35.8,24.7,30.4,31.5,15.6,22.7,19.1,63.04,0.01,,16.67,,0,3.43,26.5,15.6,191.8,1014.6,24.3,90.2,,,0,,2021-12-21T07:34:28,2021-12-21T16:23:20,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-22,34.7,16.8,26.6,25.3,3.7,17.1,17.1,67.32,0.01,,20.83,,0,2.7,31.9,19.2,217.8,1003.8,39.5,84.6,,,0,,2021-12-22T07:34:57,2021-12-22T16:23:52,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-23,16.4,3.7,11.1,16.2,-4.6,3,2,66.67,0,,0,,0.01,2.36,28.9,11.8,216.7,1021.4,15.9,91.2,,,0,,2021-12-23T07:35:23,2021-12-23T16:24:26,0.59,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-24,23.7,11.6,18.2,21.4,3,11.6,10.2,70.71,0,,0,,0.05,2.41,23,6.2,63.9,1017.6,44,90.7,,,0,,2021-12-24T07:35:47,2021-12-24T16:25:02,0.63,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-25,24.8,22.3,23.9,24.5,13,16,21,88.56,0.08,,50,,0,2.37,21.9,10.7,73.8,1003.3,59.7,87.6,,,0,,2021-12-25T07:36:09,2021-12-25T16:25:41,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-26,31.9,20.3,27.7,27,10.1,21,24.1,86.28,0.01,,20.83,,0,2.32,19.7,11,286.9,1015.1,60.8,91.2,,,0,,2021-12-26T07:36:28,2021-12-26T16:26:21,0.72,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-27,20.3,7.8,15.4,13.5,3.3,8.5,10.6,80.82,0,,0,,0.02,2.3,,9.8,126.7,1018.6,32.7,92,,,0,,2021-12-27T07:36:45,2021-12-27T16:27:04,0.78,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-28,34.8,18.2,26.8,32,7.9,21.1,22.4,83.48,0.02,,12.5,,0,2.3,27.7,11,220.4,1008.9,59.1,90.3,,,0,,2021-12-28T07:36:59,2021-12-28T16:27:50,0.83,"Snow, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-29,30.5,25.7,27.7,28.3,19,22.1,21.4,77.11,0.03,,8.33,,0,1.96,,10,48.5,1013.4,49.5,90.5,,,0,,2021-12-29T07:37:10,2021-12-29T16:28:37,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with morning rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-30,31.5,26.3,28.7,31.3,21.7,26.8,25.2,86.92,0.02,,12.5,,0,0,,4.1,40.4,1014.2,59.7,88,,,0,,2021-12-30T07:37:19,2021-12-30T16:29:27,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2021-12-31,32.8,26.9,30,32.4,23.2,27.8,27.8,91.51,0.02,,12.5,,0,0,,7,56.9,1013.1,41.7,86.8,,,0,,2021-12-31T07:37:26,2021-12-31T16:30:18,0.97,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-01,34.8,27,32.4,34.5,17.8,27.7,30.5,92.53,0.05,,29.17,,2.78,2.78,20.8,10.4,180.7,1008.3,51.2,83.6,,,0,,2022-01-01T07:37:30,2022-01-01T16:31:12,0.99,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-02,24.8,6.3,15.2,16.1,-5.1,4.5,8.2,73.82,0.12,,50,,1.6,4.38,21.9,9.8,322.5,1013.5,45.7,86.5,,,0,,2022-01-02T07:37:31,2022-01-02T16:32:07,1,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-03,9.6,-9.4,-0.7,9.6,-16.4,-3.1,-7.9,71.76,0,,0,,0.77,5.15,,6.4,243.7,1027.4,0,91.3,,,0,,2022-01-03T07:37:30,2022-01-03T16:33:04,0,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-04,29.6,-4.8,18.8,23.3,-4.8,10.8,12.9,77.34,0,,0,,0.12,5.27,23,12.6,174.9,1023.2,52.6,91.3,,,0,,2022-01-04T07:37:26,2022-01-04T16:34:03,0.02,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-05,38.4,22.6,30.9,32.3,15.8,24.4,22.2,70.59,0.02,,12.5,,0,5.23,27.9,17.2,149.5,1006,27.2,90.8,,,0,,2022-01-05T07:37:20,2022-01-05T16:35:04,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-06,33.3,18.2,25.6,23.7,12.3,17.1,15.4,64.85,0,,0,,0.28,4.31,29.5,18.4,254.8,1009.3,74.1,38.7,,,0,,2022-01-06T07:37:11,2022-01-06T16:36:07,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-07,18.3,3.6,14.3,18.3,-12.5,4.8,7.7,74.7,0,,0,,0.42,4.58,21.9,13.1,224.8,1015.4,93.2,6.7,,,0,,2022-01-07T07:36:59,2022-01-07T16:37:11,0.14,Overcast,Cloudy skies throughout the day.,snow,"KMSS,72622394725,KGTB"
"13617, USA",2022-01-08,13.8,-9.9,4,12.8,-21.7,-5.2,-6.3,62.66,0,,4.17,,0.16,4.74,18.3,10.8,190.8,1032.7,3.2,81.9,,,0,,2022-01-08T07:36:45,2022-01-08T16:38:16,0.19,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-09,37.1,16.4,28.4,28.5,9.1,19.8,21.9,77.03,0.08,,50,,0.06,3.84,36,19,186.5,1012.7,57.8,89.2,,,0,,2022-01-09T07:36:29,2022-01-09T16:39:23,0.24,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-10,20.8,1,12.7,7.3,-15.1,0.3,0.1,56.7,0.03,100,,snow,0.1,3.3,26.3,15.2,296.7,1019.7,54.1,90.8,83.6,5.8,0,10,2022-01-10T07:36:09,2022-01-10T16:40:32,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-11,5.9,-12.9,-4.7,-1.3,-27,-17.5,-17.1,54.4,0,0,,snow,0.6,3.4,23.3,10.8,243,1032.8,17.5,92,96.4,9.5,0,10,2022-01-11T07:35:48,2022-01-11T16:41:42,0.33,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-12,29.9,7.2,21.9,25.8,-4.9,13.7,12.6,67.3,0,0,,snow,0.8,3.5,37.4,16,190.5,1014.6,55,90.3,13.8,1.9,0,10,2022-01-12T07:35:24,2022-01-12T16:42:53,0.38,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-13,23.8,19.2,21,20.8,11.7,15.5,17.9,87.8,0.01,100,,snow,0.4,3.7,15,6.6,39.1,1015.4,60.7,87.2,7.1,1.4,0,10,2022-01-13T07:34:57,2022-01-13T16:44:06,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-14,21.2,-6.1,9.4,20.6,-24.1,-3.4,-1,63.2,0,0,,snow,0.1,3.8,23.1,13.8,345.4,1023.2,37,90.5,71.8,7.7,0,10,2022-01-14T07:34:28,2022-01-14T16:45:19,0.45,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-15,-3.3,-13.3,-9.1,-8.7,-31.2,-21.3,-20.6,56.3,0,0,,,0.3,3.7,23,10.6,309,1033.5,0,93.2,98.8,9.9,0,10,2022-01-15T07:33:57,2022-01-15T16:46:34,0.47,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-16,11.2,-14.1,-1.1,0.4,-14.1,-6.8,-11.5,61.9,0,0,,snow,3.8,5.1,13.2,7.8,73,1025.7,2.3,91.4,107.5,10.8,0,10,2022-01-16T07:33:23,2022-01-16T16:47:50,0.49,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-17,24.2,8.6,17.3,16.1,-5.2,4.1,13,83,0.82,100,,"snow,ice",3,9.7,32.4,18.8,128.2,994.8,60,64.7,2.5,0.8,0,10,2022-01-17T07:32:46,2022-01-17T16:49:07,0.5,"Snow, Ice, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-18,18.3,-10.4,6.6,4.9,-10.4,-3.9,-3.8,62.9,0,0,,snow,1.3,11.3,23.7,14.1,246.5,1012.9,30.1,92.4,108.7,10.8,0,10,2022-01-18T07:32:08,2022-01-18T16:50:24,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-19,37.9,-4.9,19.5,29.4,-12.7,9.4,12.4,73.8,0.13,100,,"rain,snow",0.6,12.1,36.2,15.6,152.6,1009.8,54.5,79,7.3,0.9,0,10,2022-01-19T07:31:27,2022-01-19T16:51:43,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-20,26.1,-16.1,1.7,14.8,-16.7,-10.2,-9.1,60.1,0,0,,snow,0.5,11.8,25.1,15.7,284.8,1028.2,18.1,76.4,95.3,9.6,0,10,2022-01-20T07:30:44,2022-01-20T16:53:02,0.53,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-21,2.7,-24.7,-13.2,2.7,-24.7,-13.6,-22.3,64.3,0,0,,,0.2,12,6.5,3.7,168.6,1039.4,0,92.4,101.6,10.2,0,10,2022-01-21T07:29:58,2022-01-21T16:54:23,0.56,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-22,11,-28.8,-7.3,3.6,-28.8,-11.9,-16.5,64.3,0,0,,snow,0.6,12.2,33.6,6.9,75,1026.6,23,90.8,102.4,9.8,0,10,2022-01-22T07:29:11,2022-01-22T16:55:43,0.6,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-23,21.2,-12.7,10.9,11.5,-12.7,1.8,1.5,66.2,0.01,100,,snow,0.7,13,30.4,11.4,287.9,1010.7,39,91.4,41.2,4.5,0,10,2022-01-23T07:28:21,2022-01-23T16:57:05,0.65,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-24,13,-23.2,-3.1,8,-23.2,-7.6,-11.8,66.7,0.04,100,,snow,0.5,13.3,15.4,6.8,116.5,1013.2,24,90.1,87.7,8.6,0,10,2022-01-24T07:27:29,2022-01-24T16:58:27,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-25,17.2,2.9,10,9.9,-7,0.6,1.8,69.5,0,0,,snow,0.6,13.7,23,9.6,207.1,1015.4,46.6,88.4,60.3,6.3,0,10,2022-01-25T07:26:35,2022-01-25T16:59:49,0.75,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-26,2.9,-18.2,-7.8,2.5,-25.3,-12.7,-17.5,63.2,0,0,,,0.4,13.9,9.4,5.2,232.5,1030.6,6.1,91.8,102,10.5,0,10,2022-01-26T07:25:39,2022-01-26T17:01:12,0.81,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-27,25.6,-18.3,10,14.6,-19.9,0,-0.9,62,0.02,100,,snow,0.3,12.8,36,16.6,175.2,1022.4,32.1,91.8,73.8,7.4,0,10,2022-01-27T07:24:40,2022-01-27T17:02:36,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-28,26,-13.1,5.5,16,-18.1,-5.8,-5,61.9,0,0,,snow,0.5,13,28,13.4,261.3,1023.9,22.8,91.4,119.3,12,0,10,2022-01-28T07:23:40,2022-01-28T17:03:59,0.91,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-29,7.7,-17.7,-4.2,-5.6,-32.1,-16.3,-15.1,60.1,0,0,,,0.1,12.8,23,13.2,133.9,1020.8,0.5,91.1,59.6,5.8,0,10,2022-01-29T07:22:38,2022-01-29T17:05:23,0.95,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-30,14.3,-9.5,2.2,4.4,-22.4,-8.1,-8.6,60.8,0,0,,,0.2,12.4,17.2,8.2,242.3,1016.2,15.3,90.7,121.8,11.3,0,10,2022-01-30T07:21:34,2022-01-30T17:06:48,0.98,Clear,Clear conditions throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
"13617, USA",2022-01-31,23.9,-3.9,10.7,23.9,-3.9,9.2,4,74.4,0,0,,snow,0.7,11.9,11.6,3.9,216.3,1026.4,45.1,91.1,48.2,4.6,0,10,2022-01-31T07:20:28,2022-01-31T17:08:12,1,Partially cloudy,Partly cloudy throughout the day.,snow,"CXKE,KMSS,72622394725,KGTB,71161099999,71300099999"
